Sn,LabelName,DeviceAlias,RegName,RegisterTypes,StationNo,IsUseStationNoIndex,MainAddress,SubAddress,BlockAddress,IsUseBlockAddressIndex,UseWordAsBit,StationAddressDeviceAlias,StationAddressRegName,StationAddressRegisterTypes,StationAddressStationNo,StationAddressMainAddress,StationAddressBlockAddress,BlockAddressDeviceAlias,BlockAddressRegName,BlockAddressRegisterTypes,BlockAddressStationNo,BlockAddressMainAddress,BlockAddressBlockAddress,PlcId,StationAddressPlcId,BlockAddressPlcId,Version
0bb941f1-3c4d-4f2a-bb11-fc91f34a15d3,sys_in_update,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,98,0,0,False,True,,,,,,,,,,,,,4,,,1
d56af000-f6d1-48d7-9737-4feb12016d20,sys_out_update,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,99,0,0,False,True,,,,,,,,,,,,,4,,,1
c82ed2f0-d508-4640-a07f-2b487e0cc214,sys_scr,Local,LW,Word,0,False,10,0,0,False,False,,,,,,,,,,,,,0,,,1
113e781c-a52f-43ac-8017-fba3556c5b4e,sys_scr_alm,Local,LW,Word,0,False,11,0,0,False,False,,,,,,,,,,,,,0,,,1
99d0210a-3570-48cc-b29a-f405c0f3bd35,status_link,Local,LW,Word,0,False,0,0,0,False,False,,,,,,,,,,,,,0,,,1
b8ed4712-5e47-48ce-bd6e-02bfd9b2ad03,PLC_AI_1_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,101,0,0,False,True,,,,,,,,,,,,,4,,,1
57f717d9-e9c4-49c8-9e65-164eb6c06f43,PLC_AI_1_SC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,102,1,0,False,True,,,,,,,,,,,,,4,,,1
18ae5ed2-97b9-4741-9930-f07e251628e2,PLC_AI_1_NC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,102,2,0,False,True,,,,,,,,,,,,,4,,,1
afbdd7d6-7ea5-409e-9dbc-fe32f7cd79c2,PLC_AI_1_LL,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,102,3,0,False,True,,,,,,,,,,,,,4,,,1
b608dfb8-bc22-4cf0-982f-00011c2ff3ac,PLC_AI_1_HH,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,102,6,0,False,True,,,,,,,,,,,,,4,,,1
b397681c-eb9c-4b2e-9d39-8ae477282b91,PLC_AI_2_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,111,0,0,False,True,,,,,,,,,,,,,4,,,1
0c30d357-f3db-45ae-8b18-d2b3595d4f58,PLC_AI_2_SC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,112,1,0,False,True,,,,,,,,,,,,,4,,,1
f9bd13b0-59f9-4d4f-8cb4-fe5c0e338c60,PLC_AI_2_NC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,112,2,0,False,True,,,,,,,,,,,,,4,,,1
bcd079dd-34a9-40f0-9a61-bc99a3d62075,PLC_AI_2_LL,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,112,3,0,False,True,,,,,,,,,,,,,4,,,1
58a4cbf3-45e4-4748-aee2-bb8fe653791d,PLC_AI_2_HH,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,112,6,0,False,True,,,,,,,,,,,,,4,,,1
85d6ebbe-f34f-48f0-9ee8-c1e74a00361d,PLC_AI_3_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,121,0,0,False,True,,,,,,,,,,,,,4,,,1
3d3d5154-8e3b-4de7-a3a1-7eede2d9678e,PLC_AI_3_SC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,122,1,0,False,True,,,,,,,,,,,,,4,,,1
4c38e12d-7c26-491d-8b20-f9d5e210d43b,PLC_AI_3_NC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,122,2,0,False,True,,,,,,,,,,,,,4,,,1
aab7231b-29ac-4ae0-8894-e5cf40aaea24,PLC_AI_3_LL,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,122,3,0,False,True,,,,,,,,,,,,,4,,,1
266d4816-274e-4268-88bd-b2f29ba4a593,PLC_AI_3_HH,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,122,6,0,False,True,,,,,,,,,,,,,4,,,1
0d53c141-96ae-420c-a6c3-55f7b36e71cd,PLC_AI_4_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,131,0,0,False,True,,,,,,,,,,,,,4,,,1
4288a7aa-7e80-4765-bf00-bd4c49f6673d,PLC_AI_4_SC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,132,1,0,False,True,,,,,,,,,,,,,4,,,1
3e0b42a6-dbf1-4f70-aeb6-c02308fcc704,PLC_AI_4_NC,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,132,2,0,False,True,,,,,,,,,,,,,4,,,1
9c38ccb1-c316-4d17-87ac-4fdef039f434,PLC_AI_4_LL,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,132,3,0,False,True,,,,,,,,,,,,,4,,,1
0877e5f6-1ac9-4141-8aef-d610c300cbd1,PLC_AI_4_HH,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,132,6,0,False,True,,,,,,,,,,,,,4,,,1
ce8102fe-bcf5-4f88-8c51-d64a174061da,PLC_AO_1_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,141,0,0,False,True,,,,,,,,,,,,,4,,,1
f2805b9c-f0fd-4a97-8471-207c87bec99f,PLC_AO_1_SP_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,142,0,0,False,False,,,,,,,,,,,,,4,,,1
a8cea475-222e-466e-8b27-560d347d2eec,PLC_AO_1_Max,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,143,0,0,False,False,,,,,,,,,,,,,4,,,1
c487df5a-a0a6-4f2b-a863-3ae6ef40f152,PLC_AO_2_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,145,0,0,False,True,,,,,,,,,,,,,4,,,1
9ac10829-0a12-4ca8-89bb-34593213218c,PLC_AO_3_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,149,0,0,False,True,,,,,,,,,,,,,4,,,1
14cb8ab1-eefc-434d-a0d3-634d49ff4364,PLC_AO_4_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,153,0,0,False,True,,,,,,,,,,,,,4,,,1
1bebb2b0-0a04-453f-9d09-4c9d038c37cd,HMI_AI_1_Result,Local,LW,Word,0,False,100,0,0,False,False,,,,,,,,,,,,,0,,,1
0c8860b2-1d57-4d24-a895-f9ac20fb3a59,HMI_AI_1_Max,Local,LW,Word,0,False,102,0,0,False,False,,,,,,,,,,,,,0,,,1
19ae9ef6-f295-4f30-a96f-ad297e8a983d,HMI_AI_1_SP_LL,Local,LW,Word,0,False,104,0,0,False,False,,,,,,,,,,,,,0,,,1
58c5cfcd-8b2e-43a7-839c-ce0413e9c0ce,HMI_AI_1_SP_L,Local,LW,Word,0,False,106,0,0,False,False,,,,,,,,,,,,,0,,,1
2a875437-a8d0-40bf-bf44-d4011207abf1,HMI_AI_1_SP_H,Local,LW,Word,0,False,108,0,0,False,False,,,,,,,,,,,,,0,,,1
8c86fc15-2ebd-46bf-8495-c27f89edd99c,HMI_AI_1_SP_HH,Local,LW,Word,0,False,110,0,0,False,False,,,,,,,,,,,,,0,,,1
8a677b49-5ce6-44cc-a44c-54f8fc8e2e7c,HMI_AI_2_Result,Local,LW,Word,0,False,112,0,0,False,False,,,,,,,,,,,,,0,,,1
8d02a158-a569-4ff9-ad37-6b7d855de8d5,HMI_AI_2_Max,Local,LW,Word,0,False,114,0,0,False,False,,,,,,,,,,,,,0,,,1
4db217e3-69bc-4610-b6f9-3fd7e046157d,HMI_AI_2_SP_LL,Local,LW,Word,0,False,116,0,0,False,False,,,,,,,,,,,,,0,,,1
2bd934b5-b8b5-40c2-94e9-ac9cfc560868,HMI_AI_2_SP_L,Local,LW,Word,0,False,118,0,0,False,False,,,,,,,,,,,,,0,,,1
83949558-452f-4647-b638-e5e5b6e4a531,HMI_AI_2_SP_H,Local,LW,Word,0,False,120,0,0,False,False,,,,,,,,,,,,,0,,,1
418b0ee0-3116-419d-95cb-9906b1fe0d80,HMI_AI_2_SP_HH,Local,LW,Word,0,False,122,0,0,False,False,,,,,,,,,,,,,0,,,1
ae755d77-7a59-428d-876d-f063096eba63,HMI_AI_3_Result,Local,LW,Word,0,False,124,0,0,False,False,,,,,,,,,,,,,0,,,1
5b590410-c2fc-42df-b7e6-ab8dc480abf4,HMI_AI_3_Max,Local,LW,Word,0,False,126,0,0,False,False,,,,,,,,,,,,,0,,,1
66185072-26eb-4ec4-bb87-a6024ff55ee6,HMI_AI_3_SP_LL,Local,LW,Word,0,False,128,0,0,False,False,,,,,,,,,,,,,0,,,1
2880c92f-2a69-477a-bb62-1233dc88dbfb,HMI_AI_3_SP_L,Local,LW,Word,0,False,130,0,0,False,False,,,,,,,,,,,,,0,,,1
deb0001d-2d6a-4cad-b0b2-eb2b88515ec5,HMI_AI_3_SP_H,Local,LW,Word,0,False,132,0,0,False,False,,,,,,,,,,,,,0,,,1
882dfb0c-3eee-436e-88a0-9144be094960,HMI_AI_3_SP_HH,Local,LW,Word,0,False,134,0,0,False,False,,,,,,,,,,,,,0,,,1
c3782ce9-2a19-4f01-8527-a1c16f2955a3,HMI_AI_4_Result,Local,LW,Word,0,False,136,0,0,False,False,,,,,,,,,,,,,0,,,1
acb9a1e7-ada5-48a3-8517-38c474ff8eb4,HMI_AI_4_Max,Local,LW,Word,0,False,138,0,0,False,False,,,,,,,,,,,,,0,,,1
449e6448-02b3-4b12-977e-2940ab679ed5,HMI_AI_4_SP_LL,Local,LW,Word,0,False,140,0,0,False,False,,,,,,,,,,,,,0,,,1
b23d8b7a-f4be-4988-b269-a4a1dcbd1759,HMI_AI_4_SP_L,Local,LW,Word,0,False,142,0,0,False,False,,,,,,,,,,,,,0,,,1
e3accea3-bda1-47a7-8813-a31fd95e70c9,HMI_AI_4_SP_H,Local,LW,Word,0,False,144,0,0,False,False,,,,,,,,,,,,,0,,,1
5836b795-01cb-455e-aeff-79c3d8672b15,HMI_AI_4_SP_HH,Local,LW,Word,0,False,146,0,0,False,False,,,,,,,,,,,,,0,,,1
c19ff0f1-77eb-46a4-9b23-c98412ce3590,PLC_AI_1_Result,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,103,0,0,False,False,,,,,,,,,,,,,4,,,1
cd6f109e-2fd5-4a60-aa1b-ea6aa6e86132,HMI_AO_1_SP_M,Local,LW,Word,0,False,148,0,0,False,False,,,,,,,,,,,,,0,,,1
2abf9cab-23a2-4710-97f2-adcbad1eed84,HMI_AO_1_Max,Local,LW,Word,0,False,150,0,0,False,False,,,,,,,,,,,,,0,,,1
0515c267-d2d4-4931-920b-c1a9280693e0,HMI_AO_2_SP_M,Local,LW,Word,0,False,152,0,0,False,False,,,,,,,,,,,,,0,,,1
1e4619f9-b196-4426-b97a-9abd884cd434,HMI_AO_2_Max,Local,LW,Word,0,False,154,0,0,False,False,,,,,,,,,,,,,0,,,1
bc6dde26-efeb-41a7-85dd-6a800fbd16bb,HMI_AO_3_SP_M,Local,LW,Word,0,False,156,0,0,False,False,,,,,,,,,,,,,0,,,1
ce12ae55-6485-40b1-a409-7572dcd231e0,HMI_AO_3_Max,Local,LW,Word,0,False,158,0,0,False,False,,,,,,,,,,,,,0,,,1
f31e89cf-de42-44f7-8609-cb132b58eeba,HMI_AO_4_SP_M,Local,LW,Word,0,False,160,0,0,False,False,,,,,,,,,,,,,0,,,1
589230be-e5c0-4377-b665-f31a42fdd480,HMI_AO_4_Max,Local,LW,Word,0,False,162,0,0,False,False,,,,,,,,,,,,,0,,,1
6f35dc78-d418-4e6c-b1b2-9190ca8f12a9,PLC_M_1_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,169,0,0,False,False,,,,,,,,,,,,,4,,,1
6a29fbbf-9a8d-4998-8d72-8b74996753f7,PLC_M_2_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,172,0,0,False,False,,,,,,,,,,,,,4,,,1
97e1b05b-f798-40e5-b44c-91db5439a142,PLC_M_3_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,175,0,0,False,False,,,,,,,,,,,,,4,,,1
87717469-3024-4a6f-b63c-4c2aee5e51a6,PLC_M_4_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,178,0,0,False,False,,,,,,,,,,,,,4,,,1
bdc06599-5dff-43b3-ab5b-11c237e634e3,PLC_M_5_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,181,0,0,False,False,,,,,,,,,,,,,4,,,1
bc67856d-516e-4559-b10f-c609ad320151,PLC_M_6_Status,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,184,0,0,False,False,,,,,,,,,,,,,4,,,1
cb3d66ab-bec8-485d-b031-7b54f41371cc,PLC_M_1_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,168,0,0,False,True,,,,,,,,,,,,,4,,,1
690236b1-4fe9-4312-95ec-3e09f5e54425,PLC_M_1_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,168,2,0,False,True,,,,,,,,,,,,,4,,,1
809fed63-6e14-4e3d-849e-834cba538694,HMI_M_1_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,0,0,False,True,,,,,,,,,,,,,4,,,1
40a45481-0ed1-4330-92d9-869313fb2bb0,HMI_M_1_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,2,0,False,True,,,,,,,,,,,,,4,,,1
cf874fd7-b312-412b-b4e2-73f0e01624be,PLC_M_1_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,168,4,0,False,True,,,,,,,,,,,,,4,,,1
14534845-e0b0-4966-be12-4ea9e27172d5,PLC_M_1_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,168,3,0,False,True,,,,,,,,,,,,,4,,,1
ec1581f0-9bd9-4137-a68b-c34059fc1bb4,PLC_M_1_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,168,5,0,False,True,,,,,,,,,,,,,4,,,1
cebc2bff-a326-4b67-a978-0255b586f97a,HMI_M_1_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,3,0,False,True,,,,,,,,,,,,,4,,,1
6f2c77cc-3da2-4555-998c-e66ad417a862,HMI_M_1_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,4,0,False,True,,,,,,,,,,,,,4,,,1
8828fa89-8d35-4008-b598-1524c0d51868,HMI_M_1_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,5,0,False,True,,,,,,,,,,,,,4,,,1
91ba296c-3de9-425f-8071-380f007d758e,HMI_M_1_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,167,8,0,False,True,,,,,,,,,,,,,4,,,1
ea5b64c2-2696-4191-ad07-b46cc670373d,PLC_M_2_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,171,0,0,False,True,,,,,,,,,,,,,4,,,1
d60986be-ff4e-46aa-ad00-e4028202bdfd,PLC_M_2_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,171,2,0,False,True,,,,,,,,,,,,,4,,,1
364e8eee-88de-47af-8579-c816cfb8a16b,PLC_M_2_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,171,3,0,False,True,,,,,,,,,,,,,4,,,1
734661f9-f1f7-4dc2-bc9c-b7b6c9871a0f,PLC_M_2_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,171,4,0,False,True,,,,,,,,,,,,,4,,,1
c92d696f-60fd-47ef-8a6e-ae62df8e5ec5,PLC_M_2_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,171,5,0,False,True,,,,,,,,,,,,,4,,,1
9950b040-dea9-456b-b89f-f1b0f2b8cf66,HMI_M_2_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,8,0,False,True,,,,,,,,,,,,,4,,,1
f465ed95-b0ed-4c7a-9c95-ba83305056fa,HMI_M_2_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,0,0,False,True,,,,,,,,,,,,,4,,,1
372453fe-7362-4f0f-8b06-3ad50a054f6b,HMI_M_2_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,2,0,False,True,,,,,,,,,,,,,4,,,1
d01b0d0a-0166-4310-9419-f73adc14daef,HMI_M_2_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,3,0,False,True,,,,,,,,,,,,,4,,,1
1b10be29-37c4-49a3-91aa-a85bf4fd2597,HMI_M_2_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,4,0,False,True,,,,,,,,,,,,,4,,,1
af40ac70-d3ff-4c30-9b19-9ff5dded4197,HMI_M_2_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,170,5,0,False,True,,,,,,,,,,,,,4,,,1
3548e3a9-465c-4b63-ae77-45186d3f68ed,PLC_M_3_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,174,0,0,False,True,,,,,,,,,,,,,4,,,1
c1838923-eda2-4127-b2db-f0cf51889490,PLC_M_3_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,174,2,0,False,True,,,,,,,,,,,,,4,,,1
377bd0d5-2b18-4b34-abb4-80f087498a12,PLC_M_3_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,174,3,0,False,True,,,,,,,,,,,,,4,,,1
c0070f40-a442-4d03-a299-af317b6996b3,PLC_M_3_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,174,4,0,False,True,,,,,,,,,,,,,4,,,1
da07fc82-be6d-41dc-8dbd-740352e49713,PLC_M_3_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,174,5,0,False,True,,,,,,,,,,,,,4,,,1
2ebffd59-ec5f-4864-a1c2-1a27db66e9bc,HMI_M_3_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,8,0,False,True,,,,,,,,,,,,,4,,,1
95ba6954-eab2-47eb-995a-c307f5de205e,HMI_M_3_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,0,0,False,True,,,,,,,,,,,,,4,,,1
23a72432-f57b-4ec2-ae8e-e2aecce05f60,HMI_M_3_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,2,0,False,True,,,,,,,,,,,,,4,,,1
b9305445-49fd-4b49-b2cc-427bea72eeda,HMI_M_3_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,3,0,False,True,,,,,,,,,,,,,4,,,1
c2db4d30-2611-4e0d-9511-abeb1871c87d,HMI_M_3_cfg_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,4,0,False,True,,,,,,,,,,,,,4,,,1
0e364017-cfe2-4f48-a6e4-b68cd4ada262,HMI_M_3_cfg_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,173,5,0,False,True,,,,,,,,,,,,,4,,,1
40c83f24-9360-4c2c-928f-388e5dbe972d,PLC_M_4_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,177,0,0,False,True,,,,,,,,,,,,,4,,,1
05bb3ffa-741d-4170-8c13-339e87f610af,PLC_M_4_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,177,2,0,False,True,,,,,,,,,,,,,4,,,1
b5fd0bde-a394-4007-8e5b-4a664fc4b1f1,PLC_M_4_alm_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,177,3,0,False,True,,,,,,,,,,,,,4,,,1
03bc5daa-2b57-4e9d-952c-a715d8e60180,PLC_M_4_alm_QF,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,177,4,0,False,True,,,,,,,,,,,,,4,,,1
17fcc1a7-96f7-4cec-a934-c949b25bdf13,PLC_M_4_alm_KM,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,177,5,0,False,True,,,,,,,,,,,,,4,,,1
20955179-f1b0-45e1-8e56-b060f8be183b,HMI_M_4_edit,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,8,0,False,True,,,,,,,,,,,,,4,,,1
dc151468-daed-4b9d-adad-8940b4525c93,HMI_M_4_Hand,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,0,0,False,True,,,,,,,,,,,,,4,,,1
f7c2873f-e0e7-4ebb-8d0e-a788a2d6ccd7,HMI_M_4_Start_M,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,2,0,False,True,,,,,,,,,,,,,4,,,1
35821e2a-76b4-4b31-829d-9697d1124a5b,HMI_M_4_cfg_Ext,Device1:[МестныеCOM2:Modbus RTU],4X,Word,1,False,176,3,0,False,True,,,,,,,,,,,,,4,,,1
